id.x;link;kanal.x;ajakulu.y;hind.y;osutamistearv.y;rahulolu.y
PPA-042;https://www.politsei.ee/et/teenused/vihjetelefonid-ja-meiliaadressid.dot;E-post;;;61;
PPA-043;https://www.politsei.ee/et/politsei-palub-abi/leitud-esemed/index.dot;E-iseteenindus;;;;
PRIA-002;https://epria.pria.ee/epria2/#/login;E-iseteenindus;;;;
PRIA-003;www.pria.ee;E-post;;;;
PRIA-003;www.pria.ee;Post;;;98;
PRIA-004;https://epria.pria.ee/epria2/#/login;E-iseteenindus;;;;
PRIA-004;www.pria.ee;E-post;;;345;
PRIA-004;www.pria.ee;Post;;;;
PRIA-005;https://epria.pria.ee/epria/;E-iseteenindus;;;11914;
PRIA-005;http://www.pria.ee/et/toetused/nimekiri/1;E-post;;;;
PRIA-005;http://www.pria.ee/et/toetused/nimekiri/1;Letiteenus büroos;;;;
PRIA-005;http://www.pria.ee/et/toetused/nimekiri/1;Veebileht;;;;
PRIA-006;https://epria.pria.ee/epria;E-iseteenindus;;;733;
PRIA-006;http://www.pria.ee/et/toetused/nimekiri/1;E-post;;;;
PRIA-006;http://www.pria.ee/et/toetused/nimekiri/1;Letiteenus büroos;;;;
PRIA-006;http://www.pria.ee/et/toetused/nimekiri/1;Veebileht;;;;
PRIA-008;https://epria.pria.ee/epria/;E-iseteenindus;;;140;
PRIA-008;http://www.pria.ee/et/toetused/nimekiri/1;E-post;;;;
PRIA-008;http://www.pria.ee/et/toetused/nimekiri/1;Letiteenus büroos;;;;
PRIA-008;http://www.pria.ee/et/toetused/nimekiri/1;Post;;;;
PRIA-009;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-009;http://www.pria.ee/et/toetused/nimekiri/1;E-post;;;;
PRIA-009;http://www.pria.ee/et/toetused/nimekiri/1;Letiteenus büroos;;;;
PRIA-009;http://www.pria.ee/et/toetused/nimekiri/1;Post;;;;
PRIA-010;https://kls.pria.ee/kaart/;Veebileht;;;;
PRIA-011;https://epria.pria.ee/epria/;E-iseteenindus;;;11914;
PRIA-012;https://epria.pria.ee/epria/;E-iseteenindus;;;3040;
PRIA-012;www.pria.ee;E-post;;;286;
PRIA-012;www.pria.ee;Letiteenus büroos;;;;
PRIA-012;www.pria.ee;Post;;;149;
PRIA-013;https://epria.pria.ee/epria/;E-iseteenindus;;;878;
PRIA-013;http://www.pria.ee/;E-post;;;;
PRIA-013;www.pria.ee;Letiteenus büroos;;;274;
PRIA-013;www.pria.ee;Post;;;;
PRIA-014;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-014;http://www.pria.ee/;E-post;;;;
PRIA-015;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-015;http://www.pria.ee/;E-post;;;;
PRIA-016;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-016;http://www.pria.ee/;E-post;;;;
PRIA-016;www.pria.ee;Letiteenus büroos;;;34;
PRIA-016;www.pria.ee;Post;;;4;
PRIA-017;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-017;http://www.pria.ee/;E-post;;;;
PRIA-018;https://epria.pria.ee/epria/;E-iseteenindus;;;71;
PRIA-018;http://www.pria.ee/;E-post;;;;
PRIA-018;www.pria.ee;Letiteenus büroos;;;;
PRIA-018;www.pria.ee;Post;;;8;
PRIA-019;http://neptuun.pria.ee/klr_paring/;Veebileht;;;;
PRIA-020;https://epria.pria.ee/epria/;Veebileht;;;;
PRIA-021;https://epria.pria.ee/epria;E-iseteenindus;;;;
PRIA-021;http://neptuun.pria.ee/lr/;Veebileht;;;;
PRIA-022;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-023;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-023;http://neptuun.pria.ee/lr/;Veebileht;;;;
PRIA-024;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-025;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-025;www.pria.ee;E-post;;;;
PRIA-025;www.pria.ee;Letiteenus büroos;;;1524;
PRIA-025;www.pria.ee;Post;;;3368;
PRIA-026;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-026;www.pria.ee;E-post;;;92;
PRIA-026;www.pria.ee;Letiteenus büroos;;;;
PRIA-026;www.pria.ee;Post;;;626;
PRIA-027;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-027;www.pria.ee;E-post;;;138;
PRIA-027;www.pria.ee;Letiteenus büroos;;;;
PRIA-027;www.pria.ee;Post;;;;
PRIA-028;https://epria.pria.ee/epria/;E-iseteenindus;;;19935;
PRIA-028;www.pria.ee;E-post;;;;
PRIA-028;www.pria.ee;Letiteenus büroos;;;780;
PRIA-028;www.pria.ee;Post;;;;
PRIA-029;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-029;www.pria.ee;E-post;;;;
PRIA-029;www.pria.ee;Letiteenus büroos;;;240;
PRIA-029;www.pria.ee;Post;;;80;
PRIA-030;https://epria.pria.ee/epria/;E-iseteenindus;;;2439;
PRIA-030;www.pria.ee;E-post;;;;
PRIA-030;www.pria.ee;Letiteenus büroos;;;65;
PRIA-030;www.pria.ee;Post;;;354;
PRIA-031;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-031;www.pria.ee;E-post;;;;
PRIA-031;www.pria.ee;Letiteenus büroos;;;;
PRIA-031;www.pria.ee;Post;;;408;
PRIA-032;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-032;www.pria.ee;E-post;;;;
PRIA-032;www.pria.ee;Letiteenus büroos;;;312;
PRIA-032;www.pria.ee;Post;;;;
PRIA-033;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-033;www.pria.ee;E-post;;;87;
PRIA-033;www.pria.ee;Letiteenus büroos;;;;
PRIA-033;www.pria.ee;Post;;;;
PRIA-034;https://epria.pria.ee/epria/;E-iseteenindus;;;451;
PRIA-034;www.pria.ee;E-post;;;;
PRIA-034;www.pria.ee;Letiteenus büroos;;;172;
PRIA-034;www.pria.ee;Post;;;;
PRIA-035;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-035;www.pria.ee;E-post;;;101;
PRIA-035;www.pria.ee;Letiteenus büroos;;;;
PRIA-035;www.pria.ee;Post;;;;
PRIA-036;https://epria.pria.ee/epria/;E-iseteenindus;;;829;
PRIA-036;www.pria.ee;E-post;;;;
PRIA-036;www.pria.ee;Letiteenus büroos;;;249;
PRIA-037;https://epria.pria.ee/epria/;E-iseteenindus;;;17;
PRIA-037;www.pria.ee;E-post;;;2;
PRIA-037;www.pria.ee;Letiteenus büroos;;;6;
PRIA-038;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-039;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-040;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-041;https://epria.pria.ee/epria/;E-iseteenindus;;;5492;
PRIA-042;https://epria.pria.ee/epria/;E-iseteenindus;;;358;
PRIA-043;https://epria.pria.ee/epria/;E-iseteenindus;;;1234;
PRIA-044;https://epria.pria.ee/epria/;E-iseteenindus;;;176;
PRIA-045;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-046;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-047;https://epria.pria.ee/epria/;E-iseteenindus;;;388;
PRIA-048;https://epria.pria.ee/epria/;E-iseteenindus;;;1349;
PRIA-049;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-050;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-051;https://epria.pria.ee/epria/;E-iseteenindus;;;1074;
PRIA-052;https://epria.pria.ee/epria/;E-iseteenindus;;;14281;
PRIA-053;https://epria.pria.ee/epria/;E-iseteenindus;;;138;
PRIA-054;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-054;www.pria.ee;E-post;;;;
PRIA-054;www.pria.ee;Post;;;;
PRIA-055;"http://neptuun.pria.ee/loomreg/VeiseAndmed;jsessionid=253C4DC5F6C70CD5F579753D62520CDC";Veebileht;;;;
PRIA-056;"http://neptuun.pria.ee/loomreg/LambaAndmed;jsessionid=253C4DC5F6C70CD5F579753D62520CDC";Veebileht;;;;
PRIA-057;"http://neptuun.pria.ee/loomreg/KitseAndmed;jsessionid=253C4DC5F6C70CD5F579753D62520CDC";Veebileht;;;;
PRIA-058;http://ariel.pria.ee/hobu/%20;Veebileht;;;;
PRIA-059;"http://neptuun.pria.ee/loomreg/LoomadeArvud;jsessionid=253C4DC5F6C70CD5F579753D62520CDC";Veebileht;;;;
PRIA-060;http://www.pria.ee/images/tinybrowser/useruploads/files/Pollumajandusloomade_registri_statistilised_andmed_hetkeseisuga.pdf;Veebileht;;;;
PRIA-061;"http://neptuun.pria.ee/loomreg/LoomaAndmedXml;jsessionid=253C4DC5F6C70CD5F579753D62520CDC";Veebileht;;;;
PRIA-062;http://neptuun.pria.ee/lr-avalik/;Veebileht;;;;
PRIA-063;http://www.pria.ee/;E-post;;;;
PRIA-064;http://www.pria.ee/;Post;;;;
PRIA-065;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-065;http://www.pria.ee/;E-post;;;;
PRIA-066;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-066;http://www.pria.ee/;E-post;;;;
PRIA-067;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-068;https://epria.pria.ee/epria/;E-iseteenindus;;;132;
PRIA-068;http://www.pria.ee/;E-post;;;;
PRIA-068;www.pria.ee;Post;;;43;
PRIA-069;https://epria.pria.ee/epria/;E-iseteenindus;;;66;
PRIA-069;http://www.pria.ee/;E-post;;;;
PRIA-070;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-071;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-072;https://epria.pria.ee/epria/;E-iseteenindus;;;172;
PRIA-073;https://epria.pria.ee/epria/;E-iseteenindus;;;18;
PRIA-074;https://epria.pria.ee/epria/;E-iseteenindus;;;26;
PRIA-074;http://www.pria.ee/;E-post;;;;
PRIA-075;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-075;http://www.pria.ee/;E-post;;;;
PRIA-076;https://epria.pria.ee/epria/;E-iseteenindus;;;250;
PRIA-076;http://www.pria.ee/;E-post;;;;
PRIA-077;https://epria.pria.ee/epria/;E-iseteenindus;;;965;
PRIA-077;http://www.pria.ee/;E-post;;;;
PRIA-078;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-078;http://www.pria.ee/;E-post;;;;
PRIA-079;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-080;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-081;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-082;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-083;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-084;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-085;https://epria.pria.ee/epria/;E-iseteenindus;;;2296;
PRIA-087;https://epria.pria.ee/epria/;E-iseteenindus;;;1102;
PRIA-088;https://epria.pria.ee/epria/;E-iseteenindus;;;171;
PRIA-089;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-090;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-090;www.pria.ee;E-post;;;;
PRIA-091;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-091;www.pria.ee;E-post;;;;
PRIA-092;https://epria.pria.ee/epria2/#/login;E-iseteenindus;;;;
PRIA-092;www.pria.ee;E-post;;;584;
PRIA-092;www.pria.ee;Post;;;;
PRIA-093;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-093;www.pria.ee;E-post;;;;
PRIA-093;http://www.fin.ee/e-riigikassa;Veebileht;;;;
PRIA-094;www.pria.ee;E-post;;;;
PRIA-094;http://www.fin.ee/e-riigikassa;Veebileht;;;;
PRIA-095;https://epria.pria.ee/epria;E-iseteenindus;;;;
PRIA-095;www.pria.ee;E-post;;;;
PRIA-095;https://tarn.just.ee/Login?ReturnUrl=%2f;Veebileht;;;;
PRIA-096;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-096;www.pria.ee;E-post;;;;
PRIA-096;http://www.fin.ee/e-riigikassa;Veebileht;;;;
PRIA-097;www.pria.ee;E-post;;;;
PRIA-098;www.pria.ee;E-post;;;;
PRIA-098;www.pria.ee;Post;;;;
PRIA-099;www.pria.ee;E-post;;;;
PRIA-100;www.pria.ee;E-post;;;;
PRIA-101;www.pria.ee;E-post;;;;
PRIA-102;www.pria.ee;E-post;;;;
PRIA-103;www.pria.ee;E-post;;;;
PRIA-104;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-104;www.pria.ee;E-post;;;;
PRIA-105;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-105;www.pria.ee;E-post;;;;
PRIA-106;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-106;www.pria.ee;E-post;;;;
PRIA-107;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-107;www.pria.ee;E-post;;;;
PRIA-108;www.pria.ee;E-post;;;55;
PRIA-108;www.pria.ee;Post;;;3;
PRIA-109;www.pria.ee;E-post;;;;
PRIA-111;www.pria.ee;E-post;;;;
PRIA-112;www.pria.ee;E-post;;;;
PRIA-113;www.pria.ee;E-post;;;;
PRIA-113;www.pria.ee;Letiteenus büroos;;;;
PRIA-114;www.pria.ee;E-post;;;;
PRIA-115;www.pria.ee;E-post;;;;
PRIA-115;www.pria.ee;Post;;;;
PRIA-116;www.pria.ee;E-post;;;;
PRIA-117;www.pria.ee;E-post;;;;
PRIA-118;www.pria.ee;E-post;;;4;
PRIA-119;www.pria.ee;E-post;;;;
PRIA-122;www.pria.ee;E-post;;;42;
PRIA-123;www.pria.ee;E-post;;;9;
PRIA-124;www.pria.ee;E-post;;;;
PRIA-125;www.pria.ee;E-iseteenindus;;;;
PRIA-125;www.pria.ee;E-post;;;;
PRIA-125;www.pria.ee;Post;;;82;
PRIA-126;www.pria.ee;E-post;;;4;
PRIA-138;www.pria.ee;E-post;;;;
PRIA-139;www.pria.ee;E-post;;;1;
PRIA-140;www.pria.ee;E-post;;;;
PRIA-141;www.pria.ee;E-post;;;;
PRIA-142;www.pria.ee;E-post;;;;
PRIA-142;www.pria.ee;Post;;;45;
PRIA-143;www.pria.ee;E-post;;;;
PRIA-143;www.pria.ee;Post;;;6;
PRIA-144;www.pria.ee;E-post;;;78;
PRIA-144;www.pria.ee;Post;;;43;
PRIA-145;www.pria.ee;E-post;;;;
PRIA-145;www.pria.ee;Post;;;1;
PRIA-146;www.pria.ee;E-post;;;13;
PRIA-146;www.pria.ee;Post;;;;
PRIA-147;www.pria.ee;E-post;;;2;
PRIA-148;https://epria.pria.ee/epria/;E-iseteenindus;;;1052;
PRIA-148;www.pria.ee;E-post;;;745;
PRIA-148;www.pria.ee;Post;;;822;
PRIA-149;https://epria.pria.ee/epria/;E-iseteenindus;;;897;
PRIA-149;www.pria.ee;E-post;;;;
PRIA-149;www.pria.ee;Post;;;584;
PRIA-150;www.pria.ee;E-post;;;;
PRIA-151;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-151;www.pria.ee;E-post;;;;
PRIA-151;www.pria.ee;Post;;;15;
PRIA-152;www.pria.ee;E-post;;;;
PRIA-153;www.pria.ee;E-post;;;;
PRIA-154;www.pria.ee;E-post;;;;
PRIA-155;www.pria.ee;E-post;;;;
PRIA-156;www.pria.ee;E-post;;;;
PRIA-157;https://epria.pria.ee/epria/;E-iseteenindus;;;;
PRIA-157;www.pria.ee;E-post;;;;
PRIA-157;www.pria.ee;Post;;;;
PRIA-158;https://epria.pria.ee/epria2/#/login;E-iseteenindus;;;;
PRIA-159;www.pria.ee;E-post;;;;
PRIA-159;www.pria.ee;Post;;;3;
PRIA-160;https://epria.pria.ee/epria2/#/login;E-iseteenindus;;;;
PRIA-160;www.pria.ee;E-post;;;66;
PRIA-161;www.pria.ee;E-post;;;;
PRIA-161;www.pria.ee;Letiteenus büroos;;;;
PRIA-161;www.pria.ee;Post;;;8118;
PRIA-162;www.pria.ee;Letiteenus büroos;;;239;
PRIA-162;www.pria.ee;Post;;;86;
RA-001;www.ra.ee/vau;Veebileht;;;10000;
RA-002;www.ra.ee/vau;Veebileht;;;;
RA-003;www.ra.ee/vau;E-iseteenindus;;;;
RA-003;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=11;Letiteenus büroos;;;;
RA-004;www.ra.ee/vau;E-iseteenindus;;;;
RA-004;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=12;Letiteenus büroos;;;;
RA-005;www.ra.ee/vau;E-iseteenindus;;;;
RA-005;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=10;Letiteenus büroos;;;;
RA-006;www.ra.ee;E-iseteenindus;;;;
RA-006;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=10;Letiteenus büroos;;;;
RA-007;www.ra.ee;E-iseteenindus;;;;
RA-007;www.eesti.ee;Eesti;;;;
RA-007;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=9;Letiteenus büroos;;;;
RA-008;www.ra.ee/vau;E-iseteenindus;;;;
RA-008;www.eesti.ee;Eesti;;;;
RA-008;http://www.ra.ee/vau/index.php/et/page/article/index?menuId=9;Letiteenus büroos;;;;
RA-009;http://www.ra.ee/vau/index.php/et/shop;E-iseteenindus;;;;
RA-009;http://www.ra.ee/et/publikatsioonid/;Letiteenus büroos;;;;
RA-009;www.ra.ee/tuna;Veebileht;;;;
RA-010;www.ra.ee/vau;Veebileht;;;;
RA-011;http://www.ra.ee/et/noustamine/;E-post;;;;
RA-011;http://www.ra.ee/et/noustamine/;Kliendijuures;;;;
RA-011;http://www.ra.ee/et/noustamine/;Post;;;;
RA-011;http://www.ra.ee/et/noustamine/;Telefon;;;;
RA-012;http://www.ra.ee/et/uam/;E-iseteenindus;;;;
RA-012;http://www.ra.ee/et/arhivaalide-uleandmise-toimingud/;E-post;;;;
RA-013;http://www.ra.ee/et/hindamine/;E-post;;;;
RA-013;http://www.ra.ee/et/hindamine/;Kliendijuures;;;;
RA-013;http://www.ra.ee/et/hindamine/;Post;;;;
RA-014;http://www.ra.ee/et/uam/;E-iseteenindus;;;;
RA-014;http://www.ra.ee/et/kogumine/;Kliendijuures;;;;
RA-014;http://www.ra.ee/et/kogumine/;Post;;;;
RA-015;http://www.ra.ee/et/hindamine/;E-post;;;;
RA-015;http://www.ra.ee/et/hindamine/;Kliendijuures;;;;
RA-015;http://www.ra.ee/et/hindamine/;Post;;;;
RA-016;http://www.ra.ee/et/eraoiguslike-asutuste-arhivaalide-kogumine/;E-iseteenindus;;;;
RA-016;http://www.ra.ee/et/eraoiguslike-asutuste-arhivaalide-kogumine/;Kliendijuures;;;;
RA-017;http://www.ra.ee/et/uam/;E-iseteenindus;;;;
RAVI-001;http://www.ravimiamet.ee/ravimitega-reisimine?group=7;E-post;;;;
RAVI-002;https://kliendiportaal.ravimiamet.ee;Veebileht;;;15;
RAVI-003;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;Eesti;;;;
RAVI-004;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;Veebileht;;;;
RAVI-005;https://kliendiportaal.ravimiamet.ee;Veebileht;;;;
RAVI-006;https://kliendiportaal.ravimiamet.ee;Veebileht;;;2;
RAVI-007;https://kliendiportaal.ravimiamet.ee;Veebileht;;;4350;
RAVI-008;https://kliendiportaal.ravimiamet.ee;Veebileht;;;;
RAVI-009;https://kliendiportaal.ravimiamet.ee;Veebileht;;;89;
RAVI-010;https://kliendiportaal.ravimiamet.ee;Veebileht;;;314;
RAVI-011;http://www.ravimiamet.ee/teade-ravimi-kvaliteediprobleemist-v%C3%B5i-valest-ravimiinfost;Veebileht;;;;
RAVI-013;https://kliendiportaal.ravimiamet.ee;Veebileht;;;5129;
RAVI-014;https://kliendiportaal.ravimiamet.ee;Veebileht;;;;
RAVI-015;http://www.ravimiamet.ee/taotlus-toote-maaratlemiseks;Veebileht;;;;
RAVI-016;https://kliendiportaal.ravimiamet.ee;Veebileht;;;;
RAVI-017;https://kliendiportaal.ravimiamet.ee;Veebileht;;;435;
RAVI-018;http://www.ravimiamet.ee/ravimi-korvaltoime-teatis;Veebileht;;;233;
RAVI-019;http://koodikeskus.ravimiamet.ee/;Veebileht;;;;
RAVI-020;http://cesp1.hma.eu/Home;Veebileht;;;8528;
RAVI-021;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;E-post;;;;
RAVI-022;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;E-post;;;;
RAVI-023;https://kliendiportaal.ravimiamet.ee/RAKP/public/Login.aspx?ReturnUrl=%2fRAKP%2fDefault.aspx;E-post;;;;
RAVI-024;http://www.ravimiamet.ee/narkootikumide-lahteained;E-post;;;;
RAVI-025;https://kliendiportaal.ravimiamet.ee/RAKP/public/Login.aspx?ReturnUrl=%2fRAKP%2fDefault.aspx;Veebileht;;;;
RAVI-026;https://www.ravimiamet.ee/narkootilised-ja-ps%C3%BChhotroopsed-ained-ja-ravimid;E-post;;;7;
RAVI-027;http://www.ravimiamet.ee/narkootikumide-lahteained;E-post;;;;
RAVI-028;http://koodikeskus.ravimiamet.ee/;E-post;;;168;
RAVI-029;https://kliendiportaal.ravimiamet.ee/RAKP/public/Login.aspx?ReturnUrl=%2fRAKP%2fDefault.aspx;E-post;;;321;
RAVI-030;https://www.ravimiamet.ee/kliinilised-uuringud-1;E-post;;;19;
RAVI-031;https://www.ravimiamet.ee/;E-post;;;;
RAVI-032;http://ravimiamet.ee/;Veebileht;;;;
RAVI-033;http://ravimiamet.ee/;E-post;;;35;
RAVI-034;http://ravimiamet.ee/ravimistatistika;E-post;;;42;
RAVI-035;http://ravimiamet.ee/;E-post;;;;
RAVI-036;http://ravimiamet.ee/;Kliendijuures;;;;
RAVI-037;https://www.ravimiamet.ee/vere-k%C3%A4itlemise-alased-%C3%B5igusaktid;Kliendijuures;;;2;
RAVI-038;https://www.ravimiamet.ee/rakkude-kudede-ja-elundite-k%C3%A4itlemine-0;Kliendijuures;;;;
RAVI-039;https://www.ravimiamet.ee/kliinilised-uuringud-1;Kliendijuures;;;;
RAVI-040;https://www.ravimiamet.ee/ravimiohutus;Kliendijuures;;;5;
RAVI-041;https://www.ravimiamet.ee/ravimireklaam-0;Kliendijuures;;;;
RAVI-043;http://ravimiamet.ee/;Veebileht;;;;
RAVI-044;http://www.ravimiamet.ee/ravimite-perioodilised-ohutusaruanded-tuleb-alates-13062016-esitada-psur-andmehoidlasse;Veebileht;;;;
RAVI-045;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;Veebileht;;;;
RAVI-046;http://www.ravimiamet.ee/taotlus-toote-maaratlemiseks;Veebileht;;;;
RES-101;https://www.kodutuleohutuks.ee/;Veebileht;;;;
RES-201;https://tuleohutusaruanne.ee/;E-iseteenindus;;;;67
RES-203;http://broneering.päästeamet.ee/;E-iseteenindus;;;;
RES-601;http://paasteamet.ee/et/paasteamet/teabenoue.html;Veebileht;;;;
RIA-007;https://riha.eesti.ee;Veebileht;;;122;
RIA-008;https://www.ria.ee/x-tee-keskkonnad/;E-post;0.08;;131;
RIA-009;https://svn.eesti.ee/projektid/dvk/client/;Veebileht;;;;
RIA-010;https://www.ria.ee/dokumendivahetus/;E-post;;;;
RIA-011;http://www.id.ee/index.php?id=35803;E-iseteenindus;;;;
RIA-011;http://www.id.ee/index.php?id=10583;E-post;;;;
RIA-011;http://www.id.ee/index.php?id=10583;Telefon;0.08;;;38
RIA-012;https://installer.id.ee/?lang=est;Veebileht;;;;
RIA-013;https://stash.ria.ee/projects/BAAS;Veebileht;;;;
RIA-014;https://www.eesti.ee/portaal/!evormid.saatmine?isik=H;Eesti;;;41;
RIA-015;https://www.eesti.ee/est/teenused/ettevotja/autoriseerimine_1;Eesti;;;15262;
RIA-019;https://riha.eesti.ee/riha/main;Veebileht;;;135;
RIA-020;https://www.ria.ee/public/dvk/DVK_liitumistaotlus.pdf;E-post;0.67;;;
RIA-021;https://www.ria.ee/taristu.html;E-post;;;1;
RIA-022;https://www.ria.ee/taristu.html;E-post;;;;
RIA-023;https://www.ria.ee/taristu.html;E-post;;;;
RIA-024;https://www.ria.ee/taristu.html;E-post;;;;
RIA-025;https://www.ria.ee/taristu.html;E-post;;;;
RIA-026;https://www.eesti.ee/est/teemad/ametnik/riigiportaali_abi/info_e_teenuse_tegijale/teenuste_tehnilised_kirjeldused/autentimisteenuse_tehniline_kirjeldus;E-post;0.08;;;
RIA-028;https://www.eesti.ee/est/teemad/ametnik/riigiportaali_abi/info_e_teenuse_tegijale/teenuse_avamine_muutmine_ja_sulgemine/teenuse_avamine_taotlusvormid;Eesti;;;;
RIA-029;https://www.eesti.ee/est/teemad/ettevotja/riigiportaali_abi/info_e_teenuse_tegijale/eesti_ee_platvormiteenused/teavitusteenus;Eesti;;;;
RIA-030;https://www.ria.ee/turvaintsidendist-teavitamine/;E-iseteenindus;;;;
RIA-030;https://www.ria.ee/turvaintsidendist-teavitamine/;E-post;;;;
RIA-030;https://www.ria.ee/turvaintsidendist-teavitamine/;Nutirakendus;;;;
RIA-030;https://www.ria.ee/turvaintsidendist-teavitamine/;Telefon;;;;
RIA-031;https://www.eesti.ee/est/teemad/kodanik/riigiportaali_abi/ametliku_e_posti_seadistamine;Eesti;;;;54.4
RIA-032;https://www.eesti.ee/est/teemad/ametnik/riigiportaali_abi/info_e_teenuse_tegijale/teenuse_avamine_muutmine_ja_sulgemine/andmekogu_registreerimine_rihas;Veebileht;;;;
RIA-033;https://riha.eesti.ee/riha/main;Veebileht;0.11;;424;
RIA-034;https://www.ria.ee/ee/ametlikud-dokumendid.html;Veebileht;;;;
RIA-035;https://www.eesti.ee/portaal/pjis.struktuuritoetus;Veebileht;;;78;
RIA-036;https://www.ria.ee/ee/kontakt.html;E-post;;;18387;
RIA-038;https://www.ria.ee/ee/vorguteenused.html;E-post;;;;
RIA-039;https://www.ria.ee/ee/vorguteenused.html;E-post;;;;
RIA-040;https://www.ria.ee/ee/vorguteenused.html;E-post;;;;
RIA-041;https://www.ria.ee/ee/vorguteenused.html;E-post;;;;
RIA-042;https://www.ria.ee/ee/jarelevalve.html;Kliendijuures;;;18;
RIA-043;https://www.ria.ee/ee/x-tee-liitumine.html;E-post;;;;
RIA-044;https://www.ria.ee/ee/x-tee-kkk.html#ipmuutmine;Veebileht;;;70;
RIA-045;https://www.ria.ee/ee/x-tee-kkk.html#uuendus;Veebileht;;;;
RIA-046;https://www.ria.ee/ee/taristu.html;E-post;;;;
RIA-047;https://www.ria.ee/ee/rtix-ja-juurnimeserver.html;Veebileht;;;;
RIIK-002;www.osale.ee;Veebileht;;;;
RIIK-003;https://riigikantselei.ee/et;Veebileht;;;;
RIIK-004;https://riigikantselei.ee/et/avaliku-teenistuse-tippjuhid;Veebileht;;;;
RIK-001;https://emtak.rik.ee/EMTAK/pages/klassifikaatorOtsing.jspx;Veebileht;;;;
RIK-002;http://www.rik.ee/et/karistusregister;Veebileht;;;;
RIK-003;http://www.rik.ee/et/e-ariregister/emtak-tegevusalad;E-post;;;602;
RIK-004;http://www.rik.ee/et/keskne-hankimine;Veebileht;;;2;87
RIK-005;http://www.rik.ee/et/form/teabenoue;Veebileht;;;;
RKUL-001;http://www.rahvakultuur.ee/Arendus-_ja_koolitusosakond_2;Veebileht;;;;
RKUL-002;http://www.rahvakultuur.ee/Muugilolevad_raamatud_7;Veebileht;;;;
